item,brloot_killstreak_precision_airstrike,killstreak,4,1,,,,,,,,KILLSTREAKS/PRECISION_AIRSTRIKE,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,hud_icon_killstreak_airstrike,br_legendary_loot_pickup,,4,,precision_airstrike,,,,,,,,,,,,,,
item,brloot_killstreak_uav,killstreak,4,1,,,,,,,,KILLSTREAKS/UAV,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,hud_icon_killstreak_uav,br_legendary_loot_pickup,,4,,uav,,,,,,,,,,,,,,
item,brloot_killstreak_shieldturret,removed_item,2,1,,,,,,,,KILLSTREAKS/MANUAL_TURRET,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,hud_icon_killstreak_turret,,,4,,manual_turret,,,,,,,,,,,,,,
item,brloot_killstreak_scramblerdrone,killstreak,3,1,,,,,,,,KILLSTREAKS/SCRAMBLER_DRONE,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,hud_icon_killstreak_scramblerdrone,,,4,,scrambler_drone_guard,,,,,,,,,,,,,,
item,brloot_killstreak_juggernaut,killstreak,4,1,,,,,,,,KILLSTREAKS/JUGGERNAUT,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,hud_icon_killstreak_juggernaut,br_legendary_loot_pickup,,4,,juggernaut,,,,,,,,,,,,,,
item,brloot_killstreak_auav,killstreak,4,1,,,,,,,,KILLSTREAKS/DIRECTIONAL_UAV,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,hud_icon_killstreak_auav,br_legendary_loot_pickup,,4,,directional_uav,,,,,,,,,,,,,,
item,brloot_killstreak_assaultdrone,killstreak,4,1,,,,,,,,KILLSTREAKS/ASSAULT_DRONE,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,ui_mp_br_loot_icon_killstreak_radardrone_recon,br_legendary_loot_pickup,,4,,assault_drone,,,,,,,,,,,,,,
item,brloot_killstreak_circle_peek,killstreak,4,1,,,,,,,,KILLSTREAKS/CIRCLE_PEEK,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,hud_icon_killstreak_circle_peek,br_legendary_loot_pickup,,4,,circle_peek,,,,,,,,,,,,,,
item,brloot_killstreak_rcxd_rad,killstreak,4,1,,,,,,,,KILLSTREAKS/RCXD_RAD,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,hud_icon_killstreak_rcxd,br_legendary_loot_pickup,,4,,rcxd_rad,,,,,,,,,,,,,,
item,brloot_killstreak_plague_box,killstreak_nodrop,4,1,,,,,,,,KILLSTREAKS_WHISKEY/PLAGUE_BOX,MP_BR_INGAME/ITEM_TYPE_KILLSTREAK,hud_icon_equipment_support_box,br_legendary_loot_pickup,,4,,plague_box,,,,,,,,,,,,,,
item,brloot_offhand_atmine,lethal,2,1,,,,equip_at_mine,,,,EQUIPMENT/ATMINE_BR,LOOT_MP/ITEM_TYPE_LETHAL,ui_mp_br_loot_icon_equipment_at_mine,,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_claymore,lethal,2,1,,,,equip_claymore,,,,EQUIPMENT/CLAYMORE_BR,LOOT_MP/ITEM_TYPE_LETHAL,ui_mp_br_loot_icon_equipment_claymore,,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_c4,lethal,1,1,,,,equip_c4,,,,EQUIPMENT/C4,LOOT_MP/ITEM_TYPE_LETHAL,ui_mp_br_loot_icon_equipment_c4,,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_frag,lethal,0,1,,,,equip_frag,,,,EQUIPMENT/FRAG_BR,LOOT_MP/ITEM_TYPE_LETHAL,ui_mp_br_loot_icon_equipment_frag,br_pickup_gren_frag,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_molotov,lethal,1,1,,,,equip_molotov,,,,EQUIPMENT/MOLOTOV_BR,LOOT_MP/ITEM_TYPE_LETHAL,ui_mp_br_loot_icon_equipment_molotov,,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_semtex,lethal,0,1,,,,equip_semtex,,,,EQUIPMENT/SEMTEX_BR,LOOT_MP/ITEM_TYPE_LETHAL,ui_mp_br_loot_icon_equipment_semtex,br_pickup_gren_detpack,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_thermite,lethal,1,1,,,,equip_thermite,,,,EQUIPMENT/THERMITE_BR,LOOT_MP/ITEM_TYPE_LETHAL,ui_mp_br_loot_icon_equipment_thermite,,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_throwingknife,lethal,0,1,,,,equip_throwing_knife,,,,EQUIPMENT/THROWING_KNIFE_BR,LOOT_MP/ITEM_TYPE_LETHAL,ui_mp_br_loot_icon_equipment_throwingknife,,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_throwingknife_fire,lethal,2,1,,,,equip_throwing_knife_fire,,,,EQUIPMENT/THROWING_KNIFE_FIRE_BR,LOOT_MP/ITEM_TYPE_LETHAL,ui_mp_br_loot_icon_equipment_throwingknife,,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_throwingknife_electric,lethal,3,1,,,,equip_throwing_knife_electric,,,,EQUIPMENT/THROWING_KNIFE_ELECTRIC_BR,LOOT_MP/ITEM_TYPE_LETHAL,ui_mp_br_loot_icon_equipment_throwingknife,,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_throwingknife_drill,lethal,3,1,,,,equip_throwing_knife_drill,,,,EQUIPMENT/THROWING_KNIFE_DRILL_BR,LOOT_MP/ITEM_TYPE_LETHAL,hud_icon_equipment_throwing_knife_drill,,,2,2,,,,,,1,,,,,,,,,
item,brloot_health_adrenaline,tactical,0,1,,,,equip_adrenaline,,,,EQUIPMENT/ADRENALINE_BR,LOOT_MP/ITEM_TYPE_TACTICAL,ui_mp_br_loot_icon_health_stim,,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_binoculars,tactical,0,1,,,,equip_binoculars,,,,EQUIPMENT/BINOCULARS,LOOT_MP/ITEM_TYPE_TACTICAL,hud_icon_equipment_spotter_scope,,2,2,1,,,,,,,,,,,,,,,
item,brloot_offhand_concussion,tactical,1,1,,,,equip_concussion,,,,EQUIPMENT/CONCUSSION_BR,LOOT_MP/ITEM_TYPE_TACTICAL,ui_mp_br_loot_icon_equipment_concussion,,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_decoy,tactical,0,1,,,,equip_decoy,,,,EQUIPMENT/DECOY_BR,LOOT_MP/ITEM_TYPE_TACTICAL,ui_mp_br_loot_icon_equipment_decoy,,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_flash,tactical,1,1,,,,equip_flash,,,,EQUIPMENT/FLASH_BR,LOOT_MP/ITEM_TYPE_TACTICAL,ui_mp_br_loot_icon_equipment_flash,br_pickup_gren_tactical,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_gas,tactical,0,1,,,,equip_gas_grenade,,,,EQUIPMENT/GAS_BR,LOOT_MP/ITEM_TYPE_TACTICAL,ui_mp_br_loot_icon_equipment_gas,,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_heartbeatsensor,tactical,2,1,,,,equip_hb_sensor,,,,EQUIPMENT/HEARTBEATSENSOR_BR,LOOT_MP/ITEM_TYPE_TACTICAL,hud_icon_equipment_hb_sensor,,2,2,1,,,,,,,,,,,,,,,
item,brloot_offhand_smoke,tactical,1,1,,,,equip_smoke,,,,EQUIPMENT/SMOKE,LOOT_MP/ITEM_TYPE_TACTICAL,ui_mp_br_loot_icon_equipment_smoke,br_pickup_gren_tactical,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_snapshot,tactical,2,1,,,,equip_snapshot_grenade,,,,EQUIPMENT/SNAPSHOT_BR,LOOT_MP/ITEM_TYPE_TACTICAL,ui_mp_br_loot_icon_equipment_snapshot,,,2,2,,,,,,1,,,,,,,,,
item,brloot_offhand_taccover,super,2,1,,,,equip_tac_cover,,,,EQUIPMENT/TACTICAL_COVER,MP_BR_INGAME/ITEM_TYPE_SUPER,ui_mp_br_loot_icon_equipment_taccover,,4,2,1,super_tac_cover,,,,,,,,,,,,,,
item,brloot_offhand_trophysystem,super,2,1,,,,equip_trophy,,,,EQUIPMENT/TROPHY,MP_BR_INGAME/ITEM_TYPE_SUPER,hud_icon_equipment_trophy,,4,2,1,super_trophy,,,,,,,,,,,,,,
item,brloot_killstreak_recondrone,super,3,1,,,,equip_recondrone,,,,EQUIPMENT/RECONDRONE_BR,MP_BR_INGAME/ITEM_TYPE_SUPER,ui_mp_br_loot_icon_killstreak_radardrone_recon,,4,2,1,super_recon_drone,,,,,,,,,,,,,,
item,brloot_super_deadsilence,super,2,1,,,,equip_deadsilence,,,,SUPER_MP/DEADSILENCE,MP_BR_INGAME/ITEM_TYPE_SUPER,hud_icon_fieldupgrade_deadsilence,,4,2,1,super_deadsilence,,,,,,,,,,,,,,
item,brloot_super_stoppingpower,super,4,1,,,,equip_stoppingpower,,,,EQUIPMENT/SUPPORT_BOX,MP_BR_INGAME/ITEM_TYPE_SUPER,hud_icon_fieldupgrade_stopping_power,br_legendary_loot_pickup,4,2,1,super_support_box,,,,,,,,,,,,,,
item,brloot_super_munitionsbox,super,4,1,,,,equip_munitionsbox,,,,EQUIPMENT/AMMO_DROP,MP_BR_INGAME/ITEM_TYPE_SUPER,hud_icon_equipment_support_box,br_legendary_loot_pickup,4,2,1,super_ammo_drop,,,,,,,,,,,,,,
item,brloot_super_armorbox,super,4,1,,,,equip_armorbox,,,,EQUIPMENT/ARMOR_DROP,MP_BR_INGAME/ITEM_TYPE_SUPER,ui_mp_br_loot_icon_health_armor_box,br_legendary_loot_pickup,4,2,1,super_armor_drop,,,,,,,,,,,,,,
item,brloot_offhand_advancedsupplydrop,super,4,1,,,,equip_advanced_supply_drop,,,,EQUIPMENT/ADVANCED_SUPPLY_DROP,MP_BR_INGAME/ITEM_TYPE_SUPER,ui_mp_br_loot_icon_equipment_requisition_airdrop,br_legendary_loot_pickup,4,2,1,super_supply_drop,,,,,,,,,,,,,,
item,brloot_plunder_extract,super,4,1,,,,equip_extract,,,,MP/BR_PLUNDER_EXTRACT,MP_BR_INGAME/ITEM_TYPE_SUPER,ui_mp_br_loot_icon_plunder_extract_balloon_pig,br_legendary_loot_pickup,4,2,1,super_fulton,,,,,,,,,,,,,,
item,brloot_offhand_advancedvehicledrop,super,4,1,,,,equip_advanced_vehicle_drop,,,,EQUIPMENT/ADVANCED_SUPPLY_DROP,MP_BR_INGAME/ITEM_TYPE_SUPER,ui_mp_br_loot_icon_equipment_requisition_airdrop,br_legendary_loot_pickup,4,2,1,super_vehicle_drop,,,,,,,,,,,,,,
item,brloot_quest_tablet,tablet,6,1,,,,,,,,MP/BR_MISSION_TABLET,MP/BR_MISSION_TABLET_DESC,hud_icon_equipment_support_box,,4,2,1,super_ammo_drop,,,,,,,#Loot Card - Contract Type,#Loot Card - Contract Time,#Loot Card - Reward 1,#Loot Card - Reward 2,#missionIndex,#Always Draw In World,#Always Snap To Edge,
item,brloot_assassination_tablet,tablet,6,1,,,,,,,,MP_BR_INGAME/ASSASSIN_CONTRACT,MP_BR_INGAME/ASSASSIN_CONTRACT_DESC,ui_mp_br_ping_icon_mission_assassin,,4,2,1,,ui_mp_br_mapmenu_icon_assassin_tablet,mp/loot/br/default/lootset_contract_asn.csv,,,,,MP_BR_INGAME/CONTRACT_TYPE_COMBAT,180,plunder_large,,assassination,,,
item,brloot_domination_tablet,tablet,6,1,,,,,,,,MP_BR_INGAME/DOMINATION_CONTRACT,MP_BR_INGAME/DOMINATION_CONTRACT_DESC,ui_mp_br_ping_icon_mission_dom,,4,2,1,,ui_mp_br_mapmenu_icon_dom_tablet,mp/loot/br/default/lootset_contract_dom.csv,,,,,MP_BR_INGAME/CONTRACT_TYPE_LOCATION,240,plunder_small,circle_peek,domination,,,
item,brloot_scavenger_tablet,tablet,6,1,,,,,,,,MP_BR_INGAME/SCAVENGER_CONTRACT,MP_BR_INGAME/SCAVENGER_CONTRACT_DESC,ui_mp_br_ping_icon_mission_scavenger,,4,2,1,,ui_mp_br_mapmenu_icon_scavengerhunt_tablet,mp/loot/br/default/lootset_contract_scav1.csv,mp/loot/br/default/lootset_contract_scav2.csv,mp/loot/br/default/lootset_contract_scav3.csv,,,MP_BR_INGAME/CONTRACT_TYPE_LOOTING,300,plunder_medium,loot_platepouch_nosplash,scavenger,,,
item,brloot_vip_tablet,tablet,6,1,,,,,,,,MP_BR_INGAME/VIP_CONTRACT,MP_BR_INGAME/VIP_CONTRACT_DESC,ui_mp_br_ping_icon_mission_vip,,4,2,1,,ui_mp_br_mapmenu_icon_vip_tablet,mp/loot/br/default/lootset_empty.csv,,,,,MP_BR_INGAME/CONTRACT_TYPE_COMBAT,180,plunder_large,team_revive,vip,,,
item,brloot_timedrun_tablet,tablet,6,1,,,,,,,,MP_BR_INGAME/TIMEDRUN_CONTRACT,MP_BR_INGAME/TIMEDRUN_CONTRACT_DESC,ui_mp_br_ping_icon_mission_timedrun,,4,2,1,,ui_mp_br_mapmenu_icon_timedrun_tablet,mp/loot/br/default/lootset_empty.csv,,,,,MP_BR_INGAME/CONTRACT_TYPE_LOCATION,120,plunder_small,fire_sale,timedrun,,,
item,brloot_blueprintextract_tablet,tablet,7,1,,,,,,,,MP_BR_INGAME/EXTRACT_CONTRACT,MP_BR_INGAME/EXTRACT_CONTRACT_DESC,ui_mp_br_ping_icon_mission_extraction,,4,2,1,,ui_mp_br_mapmenu_icon_extraction_tablet,mp/loot/br/default/lootset_empty.csv,,,,,MP_BR_INGAME/CONTRACT_TYPE_LOCATION,240,plunder_huge,,blueprintextract,,,
item,brloot_launch_code_tablet,tablet,6,1,,,,,,,,MP_BR_INGAME/LAUNCH_CODE_CONTRACT,MP_BR_INGAME/LAUNCH_CODE_CONTRACT_DESC,ui_mp_br_ping_icon_mission_geiger,,4,2,1,,ui_mp_br_mapmenu_icon_geiger_tablet,mp/loot/br/default/lootset_contract_scav1.csv,,,,,MP_BR_INGAME/CONTRACT_TYPE_LOCATION,300,plunder_small,quest_codebreaker,launch_code,,,
item,brloot_codebreaker_tablet,tablet,6,1,,,,,,,,MP_BR_INGAME/CODEBREAKER_CONTRACT,MP_BR_INGAME/CODEBREAKER_CONTRACT_DESC,ui_mp_br_ping_icon_mission_geiger,,4,2,1,,ui_mp_br_mapmenu_icon_geiger_tablet,mp/loot/br/default/lootset_empty.csv,,,,,MP_BR_INGAME/CONTRACT_TYPE_LOCATION,240,plunder_small,missile_strike_nuke,codebreaker,,,
item,br_loot_cache,cache,2,1,,,,,,,,MP/BR_LOOT_CACHE,MP_BR_INGAME/ITEM_TYPE_CACHE,ui_mp_br_loot_icon_generic_crate,,4,2,1,super_ammo_drop,,,,,,,,,,,,,,
item,br_loot_cache_lege,cache,4,1,,,,,,,,MP/BR_LOOT_CACHE,MP_BR_INGAME/ITEM_TYPE_CACHE,ui_mp_br_loot_icon_generic_crate,br_legendary_loot_pickup,4,2,1,super_ammo_drop,,,,,,,,,,,,,,
item,br_loot_cache_zom,cache,4,1,,,,,,,,MP/BR_LOOT_CACHE,MP_BR_INGAME/ITEM_TYPE_CACHE,ui_mp_br_loot_icon_zom_crate,br_legendary_loot_pickup,4,2,1,super_ammo_drop,,,,,,,,,,,,,,
item,br_reusable_loot_cache,cache,8,1,,,,,,,,MP/REUSABLE_LOOT_CACHE,MP_BR_INGAME/ITEM_TYPE_CACHE,ui_mp_br_loot_icon_generic_crate,,4,2,1,super_ammo_drop,,,,,,,,,,,,,,
item,br_scavenger_quest_cache,cache,6,1,,,,,,,,MP_BR_INGAME/LOOT_CARD_SCAVENGER_LOOT_CACHE_TITLE,MP_BR_INGAME/ITEM_TYPE_CONTRACT_OBJECTIVE,ui_mp_br_splash_mission_obj_scavengerhunt_pro,,4,2,1,super_ammo_drop,,,,,,,,,,,,,,
item,br_plunder_box,kiosk,1,1,,,,,,,,MP_BR_INGAME/ARMORY_KIOSK,MP_BR_INGAME/ITEM_TYPE_KIOSK,hud_icon_br_plunder_box,,4,2,1,super_ammo_drop,hud_icon_br_plunder_box,,,,,,,,,,,,,
item,br_launchcode_quest_pickup,objective,4,1,,,,,,,,MP_BR_INGAME/LOOT_CARD_LAUNCHCODE_PICKUP_TITLE,MP_BR_INGAME/LOOT_CARD_LAUNCHCODE_PICKUP_DESC,ui_mp_br_loot_icon_keycard,,,,,,,,,,,,,,,,,,,
item,br_cargotrain,attraction,0,1,,,,,,,,MP/BR_CARGOTRAIN,,,,,,,,ui_mp_br_mapmenu_icon_vehicle_train_car,,,,,,,,,,,,,
item,br_cargotrain_engine,attraction,0,1,,,,,,,,MP/BR_CARGOTRAIN,,,,,,,,ui_mp_br_mapmenu_icon_vehicle_train_engine,,,,,,,,,,,,,
item,br_gondola,attraction,0,1,,,,,,,,MP/BR_CARGOTRAIN,,,,,,,,ui_mp_br_mapmenu_icon_vehicle_gondola,,,,,,,,,,,,,
item,brloot_specialist_bonus,specialist,4,1,,,,,,,,,MP/BR_SPECIALISTBONUS,MP_BR_INGAME/ITEM_TYPE_SPECIALIST,icon_perk_slot_specialist_ui,br_legendary_loot_pickup,,,,,,,,,,,,,,,,,,
item,brloot_rock,noDrop,0,1,,,,equip_rock,,,,EQUIPMENT/ROCK,,ui_mp_br_loot_icon_gulag_rock,,1,2,1,,,,,,,,,,,,,,,
item,brloot_weapon_generic_me,weapon,5,,,,,iw8_knife,brloot_weapon_generic_me,,,MP/BR_TYPE_GENERIC_ME,PERKS/AR_MIKE4,icon_weapon_ar_mike4,,,,,,,,,,,,,,,,,,,
item,brloot_weapon_generic_pi,weapon,5,,,,,iw8_pi_mike1911,brloot_weapon_generic_pi,,,MP/BR_TYPE_GENERIC_PI,PERKS/AR_MIKE4,icon_weapon_ar_mike4,,,,,,,,,,,,,,,,,,,
item,brloot_weapon_generic_sh,weapon,5,,,,,iw8_sh_romeo870,brloot_weapon_generic_sh,,,MP/BR_TYPE_GENERIC_SH,PERKS/AR_MIKE4,icon_weapon_ar_mike4,,,,,,,,,,,,,,,,,,,
item,brloot_weapon_generic_sm,weapon,5,,,,,iw8_sm_mpapa5,brloot_weapon_generic_sm,,,MP/BR_TYPE_GENERIC_SM,PERKS/AR_MIKE4,icon_weapon_ar_mike4,,,,,,,,,,,,,,,,,,,
item,brloot_weapon_generic_ar,weapon,5,,,,,iw8_ar_mike4,brloot_weapon_generic_ar,,,MP/BR_TYPE_GENERIC_AR,PERKS/AR_MIKE4,icon_weapon_ar_mike4,,,,,,,,,,,,,,,,,,,
item,brloot_weapon_generic_lm,weapon,5,,,,,iw8_lm_pkilo,brloot_weapon_generic_lm,,,MP/BR_TYPE_GENERIC_LM,PERKS/AR_MIKE4,icon_weapon_ar_mike4,,,,,,,,,,,,,,,,,,,
item,brloot_weapon_generic_dm,weapon,5,,,,,iw8_sn_sbeta,brloot_weapon_generic_dm,,,MP/BR_TYPE_GENERIC_DM,PERKS/AR_MIKE4,icon_weapon_ar_mike4,,,,,,,,,,,,,,,,,,,
item,brloot_weapon_generic_sn,weapon,5,,,,,iw8_sn_delta,brloot_weapon_generic_sn,,,MP/BR_TYPE_GENERIC_SN,PERKS/AR_MIKE4,icon_weapon_ar_mike4,,,,,,,,,,,,,,,,,,,
item,brloot_weapon_generic_la,weapon,5,,,,,iw8_la_rpapa7,brloot_weapon_generic_la,,,MP/BR_TYPE_GENERIC_LA,PERKS/AR_MIKE4,icon_weapon_ar_mike4,,,,,,,,,,,,,,,,,,,
item,brloot_weapon_generic_kn,weapon,5,,,,,iw8_knife,brloot_weapon_generic_kn,,,MP/BR_TYPE_GENERIC_KN,PERKS/AR_MIKE4,icon_weapon_ar_mike4,,,,,,,,,,,,,,,,,,,
item,brloot_weapon_generic_gu,weapon,5,,,,,iw8_knife,brloot_weapon_generic_me,,,MP/BR_TYPE_GENERIC_ME,PERKS/AR_MIKE4,icon_weapon_ar_mike4,,,,,,,,,,,,,,,,,,,
item,brloot_weapon_ar_t9fastfire_comm,weapon,0,,19961376,,,iw8_ar_t9fastfire,,,iw8_ar_t9fastfire_mp+front_ar_t9fastfire+ironsdefault_ar_t9fastfire+mag_ar_t9fastfire+rec_ar_t9fastfire+toprail_ar_t9fastfire+triggrip_ar_t9fastfire,MP/BR_TYPE_AR,PERKS_TANGO/AR_T9FASTHANDLING,icon_weapon_ar_t9fastfire,,,,,,,,,,,,,,,,,,,
item,brloot_weapon_ar_t9fastfire_unco,weapon,1,,19961376,,,iw8_ar_t9fastfire,,barcust2,iw8_ar_t9fastfire_mp+ironsdefault_ar_t9fastfire+mag_ar_t9fastfire+mixbarrel_ar_t9fastfire02+rec_ar_t9fastfire+toprail_ar_t9fastfire+triggrip_ar_t9fastfire,MP/BR_TYPE_AR,PERKS_TANGO/AR_T9FASTHANDLING,icon_weapon_ar_t9fastfire,,,,,,,,,,,,,,,,,,,
